datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay
2010-04-23 00:00:00,1.4375,11.1875,56.5,272.0,999.0,999.0,999.0,999.0,999.0
2010-04-24 00:00:00,1.5374999999999999,13.4375,56.375,275.4166666666667,999.0,999.0,999.0,999.0,999.0
2010-04-25 00:00:00,0.9416666666666668,15.5,52.916666666666664,276.4583333333333,999.0,999.0,999.0,999.0,999.0
2010-04-26 00:00:00,1.6541666666666668,14.833333333333334,68.5,212.41666666666666,999.0,999.0,999.0,999.0,999.0
2010-04-27 00:00:00,1.8958333333333333,13.895833333333334,63.916666666666664,247.91666666666666,999.0,999.0,999.0,999.0,999.0
2010-04-28 00:00:00,0.9874999999999999,15.058333333333332,57.583333333333336,278.1666666666667,999.0,999.0,999.0,999.0,999.0
2010-04-29 00:00:00,1.225,17.629166666666666,55.416666666666664,280.5833333333333,999.0,999.0,999.0,999.0,999.0
2010-04-30 00:00:00,2.2375000000000003,16.691666666666666,69.70833333333333,238.45833333333334,999.0,999.0,999.0,999.0,999.0
2010-05-01 00:00:00,1.3041666666666667,11.262500000000001,84.41666666666667,135.29166666666666,999.0,999.0,999.0,999.0,999.0
2010-05-02 00:00:00,1.15,8.025,58.083333333333336,290.6666666666667,999.0,999.0,999.0,999.0,999.0
2010-05-03 00:00:00,1.2625,11.4,84.95833333333333,136.66666666666666,999.0,999.0,999.0,999.0,999.0
2010-05-04 00:00:00,3.0208333333333335,13.758333333333333,65.58333333333333,289.1666666666667,999.0,999.0,999.0,999.0,999.0
2010-05-05 00:00:00,1.075,7.866666666666667,89.20833333333333,97.75,999.0,999.0,999.0,999.0,999.0
2010-05-06 00:00:00,3.408333333333333,14.433333333333332,63.0,292.625,999.0,999.0,999.0,999.0,999.0
2010-05-07 00:00:00,2.920833333333333,12.304166666666667,81.5,157.33333333333334,999.0,999.0,999.0,999.0,999.0
2010-05-08 00:00:00,2.4791666666666665,14.625,67.125,265.4583333333333,999.0,999.0,999.0,999.0,999.0
2010-05-09 00:00:00,3.1,15.416666666666666,74.04166666666667,172.58333333333334,999.0,999.0,999.0,999.0,999.0
2010-05-10 00:00:00,2.475,17.125,62.166666666666664,280.8333333333333,999.0,999.0,999.0,999.0,999.0
2010-05-11 00:00:00,3.516666666666667,13.720833333333333,65.04166666666667,248.25,999.0,999.0,999.0,999.0,999.0
2010-05-12 00:00:00,3.4791666666666665,9.916666666666666,69.91666666666667,239.625,999.0,999.0,999.0,999.0,999.0
2010-05-13 00:00:00,1.5291666666666668,8.375,80.625,174.875,999.0,999.0,999.0,999.0,999.0
2010-05-14 00:00:00,2.033333333333333,8.291666666666666,82.08333333333333,175.79166666666666,999.0,999.0,999.0,999.0,999.0
2010-05-15 00:00:00,1.75,8.375,76.70833333333333,174.95833333333334,999.0,999.0,999.0,999.0,999.0
2010-05-16 00:00:00,2.529166666666667,10.916666666666666,62.041666666666664,204.5,999.0,999.0,999.0,999.0,999.0
2010-05-17 00:00:00,2.3125,12.041666666666666,61.5,248.125,999.0,999.0,999.0,999.0,999.0
2010-05-18 00:00:00,0.8583333333333334,13.770833333333334,64.83333333333333,313.9166666666667,999.0,999.0,999.0,999.0,999.0
2010-05-19 00:00:00,1.9000000000000001,16.787499999999998,57.375,301.5,999.0,999.0,999.0,999.0,999.0
2010-05-20 00:00:00,1.1833333333333333,18.775000000000002,52.75,315.9583333333333,999.0,999.0,999.0,999.0,999.0
2010-05-21 00:00:00,1.0583333333333333,18.766666666666666,56.625,315.7916666666667,999.0,999.0,999.0,999.0,999.0
2010-05-22 00:00:00,2.2,18.462500000000002,62.833333333333336,309.75,999.0,999.0,999.0,999.0,999.0
2010-05-23 00:00:00,1.5041666666666667,14.541666666666666,72.79166666666667,283.5833333333333,999.0,999.0,999.0,999.0,999.0
2010-05-24 00:00:00,1.7208333333333332,14.583333333333334,67.33333333333333,220.875,999.0,999.0,999.0,999.0,999.0
2010-05-25 00:00:00,1.2666666666666668,17.083333333333332,65.20833333333333,317.0833333333333,999.0,999.0,999.0,999.0,999.0
2010-05-26 00:00:00,1.9874999999999998,15.833333333333334,70.95833333333333,243.08333333333334,999.0,999.0,999.0,999.0,999.0
2010-05-27 00:00:00,2.3916666666666666,13.166666666666666,81.0,143.70833333333334,999.0,999.0,999.0,999.0,999.0
2010-05-28 00:00:00,1.5125,14.520833333333334,70.33333333333333,191.66666666666666,999.0,999.0,999.0,999.0,999.0
2010-05-29 00:00:00,1.1833333333333333,14.875,68.20833333333333,234.5,999.0,999.0,999.0,999.0,999.0
2010-05-30 00:00:00,1.1833333333333333,12.479166666666666,84.04166666666667,139.29166666666666,999.0,999.0,999.0,999.0,999.0
2010-05-31 00:00:00,1.7666666666666666,11.9,70.33333333333333,280.875,999.0,999.0,999.0,999.0,999.0
2010-06-01 00:00:00,2.245833333333333,18.520833333333332,69.45833333333333,288.625,999.0,999.0,999.0,999.0,999.0
2010-06-02 00:00:00,2.2916666666666665,17.625,67.41666666666667,143.625,999.0,999.0,999.0,999.0,999.0
2010-06-03 00:00:00,0.8125,18.5125,66.375,323.125,999.0,999.0,999.0,999.0,999.0
2010-06-04 00:00:00,2.2416666666666667,8.700000000000001,65.70833333333333,330.8333333333333,999.0,999.0,999.0,999.0,999.0
2010-06-05 00:00:00,3.704166666666666,6.966666666666666,74.70833333333333,169.29166666666666,999.0,999.0,999.0,999.0,999.0
2010-06-06 00:00:00,1.4041666666666668,12.674999999999999,72.79166666666667,171.5,999.0,999.0,999.0,999.0,999.0
2010-06-07 00:00:00,1.2166666666666666,14.979166666666666,82.83333333333333,181.375,999.0,999.0,999.0,999.0,999.0
2010-06-08 00:00:00,2.0208333333333335,18.625,78.20833333333333,292.4583333333333,999.0,999.0,999.0,999.0,999.0
2010-06-09 00:00:00,1.9791666666666667,15.354166666666666,87.75,162.58333333333334,999.0,999.0,999.0,999.0,999.0
2010-06-10 00:00:00,1.6416666666666666,14.791666666666666,74.91666666666667,183.20833333333334,999.0,999.0,999.0,999.0,999.0
2010-06-11 00:00:00,1.0166666666666666,13.791666666666666,82.83333333333333,250.91666666666666,999.0,999.0,999.0,999.0,999.0
2010-06-12 00:00:00,2.441666666666667,14.75,80.375,233.5,999.0,999.0,999.0,999.0,999.0
2010-06-13 00:00:00,1.7208333333333332,11.708333333333334,91.83333333333333,106.625,999.0,999.0,999.0,999.0,999.0
2010-06-14 00:00:00,1.9958333333333333,12.958333333333334,81.91666666666667,191.83333333333334,999.0,999.0,999.0,999.0,999.0
2010-06-15 00:00:00,1.1833333333333333,15.041666666666666,70.83333333333333,313.9583333333333,999.0,999.0,999.0,999.0,999.0
2010-06-16 00:00:00,1.1375,19.458333333333332,66.375,325.0,999.0,999.0,999.0,999.0,999.0
2010-06-17 00:00:00,1.6624999999999999,22.75,59.666666666666664,330.9166666666667,999.0,999.0,999.0,999.0,999.0
2010-06-18 00:00:00,1.6083333333333334,20.416666666666668,70.125,283.875,999.0,999.0,999.0,999.0,999.0
2010-06-19 00:00:00,1.6708333333333334,22.791666666666668,67.29166666666667,315.625,999.0,999.0,999.0,999.0,999.0
2010-06-20 00:00:00,0.6875,22.041666666666668,75.91666666666667,322.5833333333333,999.0,999.0,999.0,999.0,999.0
2010-06-21 00:00:00,0.8333333333333334,20.25,81.91666666666667,219.29166666666666,999.0,999.0,999.0,999.0,999.0
2010-06-22 00:00:00,1.0,20.125,80.0,277.7916666666667,999.0,999.0,999.0,999.0,999.0
2010-06-23 00:00:00,2.2166666666666663,17.708333333333332,67.70833333333333,245.66666666666666,999.0,999.0,999.0,999.0,999.0
2010-06-24 00:00:00,0.9041666666666667,18.458333333333332,59.958333333333336,324.7083333333333,999.0,999.0,999.0,999.0,999.0
2010-06-25 00:00:00,1.8125,18.979166666666668,66.83333333333333,331.5416666666667,999.0,999.0,999.0,999.0,999.0
