,Te,RHe,v_wind,ghi,Tw_e,Tw_h,Psat,rho_e,rho_h,kz,Q_ev,Q_conv,Q_lw,Q_sw,Q_sw_tr,Q_diff,bowen,deltaQ_epi,deltaQ_hyp
69,6.395833333333333,72.125,0.7374999999999999,104.0,0.8363125264140532,1.8800945577540662,646.437965540067,999.8902198810786,999.9389490449014,2.172091605630303,-1.1019894363779887,-0.22349937841564513,59.598697127102,95.68,28.414236613954298,-0.1125742084642485,0.20281444725118358,37.51936589615589,-0.1125742084642485
70,5.8125,73.33333333333333,0.8583333333333334,174.45833333333334,0.9789484887346896,1.8749519769003955,648.9706281930258,999.8931093027986,999.9388289409708,3.4093862295057384,-0.7664077265059298,-0.15543855942033644,62.66231303172147,160.5016666666667,47.66442656355235,-0.16746630057405418,0.20281444725118358,98.92866622144555,-0.16746630057405418
71,7.916666666666667,73.58333333333333,0.65,157.75,1.1167260453351362,1.872291738942563,655.6906665968377,999.9004798607239,999.9386498950929,2.054544717310341,-2.6872279103577403,-0.5450086432771583,52.88916193021812,145.13,43.09947909472395,-0.0866296792119509,0.20281444725118358,95.55970430262872,-0.0866296792119509
72,9.833333333333334,68.125,1.075,175.66666666666666,1.2970263340648351,1.8633763519276199,662.2401220486985,999.9072590723767,999.9385570977503,8.165311215663026,-5.675489540308873,-1.151071273997618,43.67676823547371,161.61333333333334,47.994559921647166,-0.2903263007753664,0.20281444725118358,125.0534522129415,-0.2903263007753664
73,8.666666666666666,69.16666666666667,1.2541666666666667,178.45833333333334,1.4689023782328343,1.8518150422471575,670.8982475707345,999.9156279641087,999.9382452184008,14.12624559879248,-4.2319085758444075,-0.858292198627427,50.43683104980159,164.18166666666667,48.7572818179352,-0.37648968228944396,0.20281444725118358,119.21152607362636,-0.37648968228944396
74,9.1875,70.83333333333333,1.0291666666666666,112.29166666666667,1.5564855695561985,1.8449833828491948,679.2447954772407,999.9230781553686,999.9378387528893,12.346132575785491,-4.7521475876399935,-0.9638041862432508,48.499466643867656,103.30833333333334,30.679634485018763,-0.22247031710268853,0.20281444725118358,60.74728878045161,-0.22247031710268853
75,7.583333333333333,88.16666666666667,3.0124999999999997,64.41666666666667,1.6006628325937133,1.8131534537282235,683.5331403547198,999.9266774051057,999.9375974938243,76.34797125849448,-22.7266297750356,-4.6092888557061364,56.99452915193498,59.26333333333334,17.599523159123937,-1.0365289461732896,0.20281444725118358,30.641251758313395,-1.0365289461732896
76,7.104166666666667,76.25,3.1291666666666664,73.25,1.627682496498544,1.7874378305479859,685.7052572753648,999.9284425426708,999.9364628836447,83.74543639210718,-8.377949273712817,-1.6991691510465199,59.56372438769286,67.39,20.01291184588608,-0.8374180617553246,0.20281444725118358,18.7408120988218,-0.8374180617553246
77,4.166666666666667,88.5,1.1208333333333333,60.5,1.6042447795804078,1.7827731361449246,687.036768987472,999.9295055276339,999.9355335397396,20.20557847682956,-1.4763540593556463,-0.2994259324952565,73.84407809227446,55.660000000000004,16.529435722540722,-0.15190359913845589,0.20281444725118358,-16.256394501285108,-0.15190359913845589
78,3.9583333333333335,64.54166666666667,2.3666666666666667,167.95833333333334,1.6986564682633922,1.7677190574292574,685.8816421493185,999.9285841850016,999.9353637455464,58.351276450689255,12.309988532416334,2.4966435198704273,74.72140063543253,154.52166666666668,45.8885367751802,-0.4902289738032199,0.20281444725118358,65.48386295275061,-0.4902289738032199
79,4.3125,56.333333333333336,2.316666666666667,197.91666666666666,1.8269824000252521,1.7615680837570777,690.5452067124537,999.9322377768291,999.9348132318831,61.63170158585905,16.476013517932987,3.3415735745426076,73.45897280590238,182.08333333333334,54.073567274151806,-0.20030344653020005,0.20281444725118358,89.00707688148557,-0.20030344653020005
80,5.666666666666667,60.0,0.9166666666666666,197.29166666666666,1.983275241651456,1.7710210859423965,696.9289040357241,999.9369579633452,999.9345871768818,100.0,4.361813344024301,0.8846387623811253,67.5485657182226,181.50833333333333,53.902808640654484,0.307832319017197,0.20281444725118358,108.4054831896881,0.307832319017197
81,7.8125,58.25,1.75,200.0,2.1554561697132377,1.8016938563031555,704.7742074034957,999.9423258132767,999.9349343170654,100.0,4.919139371731541,0.997672532629267,57.65816508714762,184.0,54.64276271914288,0.9988438724191915,0.20281444725118358,119.42617913607238,0.9988438724191915
82,8.833333333333334,64.54166666666667,0.8208333333333333,203.0,2.346447061750154,1.8528158616971695,713.5072378683091,999.9477572566582,999.9360501431096,100.0,-0.5028617779304465,-0.10198763353471094,53.22643206739815,186.76000000000002,55.462404159930024,1.6647651390479519,0.20281444725118358,132.47365220501908,1.6647651390479519
83,10.791666666666666,60.375,0.8833333333333333,205.83333333333334,2.555724092373287,1.9241501160418788,723.3059858663347,999.9531941114436,999.9378740295673,100.0,-1.6482485092919559,-0.33428861034463536,43.86829757235719,189.36666666666667,56.23650996511788,2.322972182856584,0.20281444725118358,145.1579340310895,2.322972182856584
84,10.583333333333334,57.958333333333336,1.4874999999999998,149.45833333333334,2.684037157125093,2.0154181464309286,734.1791675604678,999.9584457970041,999.9403442627334,100.0,-0.27637745293309607,-0.05605334034931589,45.861497363567636,137.5016666666667,40.83408122365949,2.972115170751987,0.20281444725118358,89.00048492562948,2.972115170751987
85,9.833333333333334,76.04166666666667,1.1541666666666666,121.5,2.7797728836292523,2.1120392190695525,740.9169317959496,999.9613028558481,999.9433780504521,100.0,-6.738062174558085,-1.366576355477106,50.333806498099584,111.78,33.1954783518793,3.1464448815328536,0.20281444725118358,66.40438715040275,3.1464448815328536
86,9.291666666666666,82.91666666666667,0.8375,103.125,2.8452772201609533,2.208532056735147,745.9795508194264,999.9632556751799,999.9464351769784,100.0,-6.025769437749535,-1.2221130977802472,53.5452793063544,94.875,28.175174527058047,3.142278543500858,0.20281444725118358,45.43532468567452,3.142278543500858
87,8.729166666666666,74.70833333333333,1.1208333333333333,193.5,3.0216167148825286,2.3005465425643945,749.4610708609473,999.9645040311021,999.9493300426188,100.0,-3.3227327276376193,-0.6738982015192413,56.70687105739822,178.02,52.86687293077074,2.9964501880105074,0.20281444725118358,122.31330968374814,2.9964501880105074
88,9.416666666666666,75.08333333333333,1.2083333333333333,96.91666666666667,3.0760646349867256,2.404746356774785,758.9048062433205,999.9675113789807,999.9519437406454,100.0,-4.935203848714282,-1.0009306406489011,53.93969480168837,89.16333333333334,26.478972100984656,3.3932740718229293,0.20281444725118358,37.76649894918523,3.3932740718229293
89,10.137500000000001,80.70833333333333,1.7916666666666667,136.54166666666666,3.203604368782993,2.5017563948629613,761.8418718885175,999.9683361877643,999.9547310545923,100.0,-13.666101908259717,-2.7716829046020397,50.432008591375265,125.61833333333333,37.30506946471483,3.159147326915579,0.20281444725118358,88.46496222790424,3.159147326915579
90,2.4583333333333335,86.79166666666667,1.8541666666666667,127.45833333333333,3.2205821658646157,2.603177934213411,768.7610155205715,999.9700772970571,999.9571618616135,100.0,11.395667073091554,2.3112059184875764,88.47570353670064,117.26166666666667,34.82337732455377,3.3028165963486287,0.20281444725118358,11.776273542038268,3.3028165963486287
91,4.666666666666667,66.16666666666667,1.2583333333333333,223.58333333333334,3.385703800833415,2.692396598835657,769.6862464531222,999.9702889280461,999.9595344757661,100.0,8.287627119079191,1.6808505131799651,78.28975981003263,205.6966666666667,61.086055156441816,2.9054339667949436,0.20281444725118358,114.53299525757996,2.9054339667949436
92,9.354166666666666,55.125,2.2291666666666665,229.0,3.5880922109023596,2.7925835092115534,778.7361933392447,999.9721011680305,999.9614794538462,100.0,9.315190530783498,1.8892552185403146,55.83039988571021,210.68,62.5659633134186,3.2626246968223533,0.20281444725118358,140.38252966814363,3.2626246968223533
93,6.895833333333333,76.79166666666667,3.3208333333333333,172.875,3.7075559027311824,2.907538895936751,789.9566517643447,999.9737162814671,999.9635054202923,100.0,2.7760558793891326,0.5630242387167053,69.09869670276137,159.04500000000002,47.23183802535913,3.743573309486411,0.20281444725118358,82.8636498696464,3.743573309486411
94,6.0625,66.04166666666667,2.3541666666666665,128.16666666666666,3.7428292654465136,3.023145512565991,796.6464921830261,999.9743578982598,999.9656246158173,100.0,13.290885373731838,2.6955835705522633,73.69538267211983,117.91333333333333,35.01690377585073,3.7647888796254687,0.20281444725118358,24.466692837303924,3.7647888796254687
95,7.645833333333333,58.916666666666664,0.9249999999999999,234.0,3.943771048229066,3.1271433576622623,798.6312986420753,999.9745032580033,999.9675352048937,100.0,5.378221340688079,1.0907809884061723,66.04480651338955,215.28,63.932032381397164,3.3867497399188737,0.20281444725118358,139.37944141759732,3.3867497399188737
96,10.729166666666666,57.416666666666664,1.2958333333333334,234.33333333333334,4.170386116050862,3.245149898382237,810.021596819781,999.9749493582519,999.9690655812873,100.0,2.894010363956146,0.5869471123049623,51.0754554723225,215.58666666666667,64.02310365259574,3.8429568648284036,0.20281444725118358,157.18729685325465,3.8429568648284036
97,11.604166666666666,67.04166666666667,1.2583333333333333,150.0,4.30120894661661,3.3788506785040378,823.0389281949805,999.9746764961386,999.9705868049998,100.0,-3.743588327693591,-0.7592537974171584,47.40600481188311,138.0,40.982072039357156,4.354056218458149,0.20281444725118358,90.7427810947695,4.354056218458149
98,11.083333333333334,69.875,2.1416666666666666,200.54166666666666,4.498663275706062,3.5121353890138787,830.6374323220364,999.974146656375,999.9720348121228,100.0,-6.283460439989427,-1.2743765559611344,50.75527068576012,184.49833333333333,54.790753534840555,4.340512915762417,0.20281444725118358,136.96038672776137,4.340512915762417
99,10.0625,61.5,1.9791666666666667,175.0,4.635839342566093,3.5879644640265496,842.2232468131843,999.9728338135336,999.973188145786,53.191985946487364,5.3125495977998884,1.077461810172282,56.991149213895945,161.0,47.81241737925002,2.469431473717329,0.20281444725118358,95.14940790441456,2.469431473717329
100,6.5625,55.125,2.8666666666666667,220.33333333333334,4.7637114593586,3.7112946032382856,850.3558569979858,999.971560106618,999.973715471762,81.44788944637735,28.847586253381632,5.850707260510438,75.29623339617049,202.70666666666668,60.19811026225574,4.016341858063704,0.20281444725118358,88.6957978985404,4.016341858063704
101,5.625,63.791666666666664,2.983333333333333,93.54166666666667,4.720101165793826,3.8374448128251917,857.9991633969927,999.9701070434168,999.9743742563325,82.95078669591508,26.42585813284894,5.359545810351952,80.41406378597691,86.05833333333334,25.55687548009912,4.108182348579639,0.20281444725118358,-30.249316744424107,4.108182348579639
102,5.770833333333333,66.58333333333333,1.3291666666666668,182.08333333333334,4.82739824477185,3.8731447239437737,855.3856631588567,999.9706313520945,999.9747941562575,27.98955501352127,10.318089183928103,2.0926575545267943,79.51903574006955,167.51666666666668,49.74768189221967,1.162596612152415,0.20281444725118358,74.42428757598981,1.162596612152415
103,5.791666666666667,80.20833333333333,0.5833333333333334,184.91666666666666,4.953062761382448,3.8829273958977675,861.8284686721854,999.9692880108004,999.9748665016899,7.094376965812898,2.287907889820508,0.4640207740355682,79.88847946257808,170.12333333333333,50.52178769740752,0.3185806837602696,0.20281444725118358,87.16434452313891,0.3185806837602696
104,6.9375,77.29166666666667,1.2916666666666667,112.66666666666667,4.985816170068138,3.9197713517857893,869.4285508936888,999.9674865887713,999.974882753019,23.825832591720822,4.067931274746481,0.8250352329435102,74.84189450931864,103.65333333333334,30.782089665117155,1.199853465924152,0.20281444725118358,22.71861885040056,1.199853465924152
105,7.666666666666667,69.33333333333333,1.8041666666666665,135.70833333333334,5.0456771591725476,3.979389771221193,871.4191321110911,999.9669767404807,999.9749301755738,38.70130095494914,8.3352265241049,1.6905043601997396,71.36329051227345,124.85166666666669,37.07739128671842,1.9415225336355784,0.20281444725118358,41.52112273645302,1.9415225336355784
106,10.083333333333334,67.33333333333333,2.4125,244.70833333333334,5.274780618633025,4.0680806689956714,875.0675564886722,999.9660019411983,999.974960819002,57.56060653384669,3.3688610473125613,0.6832536911767405,59.27935909681567,225.1316666666667,66.85769696865128,2.8882916297518033,0.20281444725118358,158.9119012016099,2.8882916297518033
107,9.916666666666666,70.45833333333333,1.6500000000000001,248.5,5.511154930474749,4.119679671338878,889.155744036474,999.9617594934296,999.974901184561,29.591199307035257,1.520720912034688,0.30842417119763105,61.15604026255062,228.62,67.89363267853503,1.6803636159221782,0.20281444725118358,163.9544510382949,1.6803636159221782
108,12.125,63.5,1.6333333333333335,232.95833333333334,5.744404326946825,4.171328316492248,903.9002470220183,999.9565366222979,999.9748087047404,25.68644260254248,0.3101514509394225,0.06290319508643155,50.48053630815782,214.3216666666667,63.64743465890164,1.6819801189903723,0.20281444725118358,161.78609559349263,1.6819801189903723
109,11.0,67.58333333333333,1.9708333333333332,173.16666666666666,5.884313700572381,4.243214313330525,918.6606735050435,999.9505467243924,999.9746736522292,31.623872441787025,1.9874672170106469,0.40308706504786246,57.53860542323783,159.31333333333333,47.31152538765787,2.3410256131021816,0.20281444725118358,97.04314801493481,2.3410256131021816
110,12.625,56.958333333333336,2.191666666666667,264.7083333333333,6.14861089909645,4.328046923177684,927.6159515251735,999.9465577861455,999.9744150626934,35.772417494981894,6.679547429516113,1.3547087198053744,49.41517275202296,243.53166666666667,72.32197324056557,2.7626418197874947,0.20281444725118358,183.31959594553473,2.7626418197874947
111,10.645833333333334,52.75,1.7,269.7916666666667,6.390502919212393,4.379037754873102,944.7431692315012,999.93821726102,999.9740044050434,19.38234493897387,14.603288826294184,2.9617579513542402,61.205024565098114,248.20833333333337,73.71081012634379,1.6605565533198785,0.20281444725118358,167.77770543726695,1.6605565533198785
112,11.1875,56.5,1.4375,272.0,6.647294191362936,4.413222533606672,960.6620659792475,999.9296669036146,999.9737027301644,11.760892872761078,9.646589024982216,1.956467620961102,59.41329959025255,250.24,74.31415729803432,1.1132538799062413,0.20281444725118358,178.1103898838979,1.1132538799062413
113,13.4375,56.375,1.5374999999999999,275.4166666666667,6.931852228071482,4.450628941794981,977.8196485107882,999.9196382617371,999.9734774697029,11.586942409253112,5.363267802176336,1.0877481947584637,48.346714514215726,253.38333333333335,75.24763782781967,1.2181684717873609,0.20281444725118358,197.36743435039546,1.2181684717873609
114,15.5,52.916666666666664,0.9416666666666668,276.4583333333333,7.239871826715394,4.461092975039748,997.147277912247,999.9073893680896,999.9732098401594,2.9184555617099623,1.9678023170720789,0.39909873923657196,37.99640630309354,254.34166666666667,75.5322355503152,0.34076920485892637,0.20281444725118358,213.63759010240554,0.34076920485892637
115,14.833333333333334,68.5,1.6541666666666668,212.41666666666666,7.470158649826909,4.499618965478373,1018.4469732531276,999.8927959798203,999.9731310227806,9.594439657704786,-7.262540801507438,-1.4729481982968988,43.1831761356171,195.42333333333335,58.03516757128967,1.2546280947605035,0.20281444725118358,159.72101810276007,1.2546280947605035
116,13.895833333333334,63.916666666666664,1.8958333333333333,247.91666666666666,7.723216077770076,4.549774386761641,1034.6321598642915,999.8809863410195,999.9728259633088,11.68428602577577,1.1998046062378598,0.2433377080235555,49.494791158248475,228.08333333333334,67.73425795393753,1.6333488310955722,0.20281444725118358,175.51205102972787,1.6333488310955722
117,15.058333333333332,57.583333333333336,0.9874999999999999,278.1666666666667,8.024553579150673,4.5585662252446895,1052.6785249588136,999.8671287177356,999.9723938039498,1.9172054109451333,2.1178823969798577,0.4295371476864816,44.08502484117009,255.91333333333336,75.9989758152079,0.286312676397007,0.20281444725118358,208.9945762710999,0.286312676397007
118,17.629166666666666,55.416666666666664,1.225,280.5833333333333,8.355046099035013,4.572789773339774,1074.5289345362291,999.849434115913,999.9723139741687,2.839882720238893,-1.678920485919413,-0.3405093303304343,30.481724409836257,258.13666666666666,76.65924253139752,0.46320025165505707,0.20281444725118358,229.21117182142518,0.46320025165505707
119,16.691666666666666,69.70833333333333,2.2375000000000003,238.45833333333334,8.64240002533025,4.634271701452845,1098.9515671745844,999.8285489181346,999.9721822519919,11.249051293220193,-16.152619596269915,-3.2759846150761187,37.51957981302019,219.3816666666667,65.15011063367807,2.0022037140443,0.20281444725118358,199.28848735094823,2.0022037140443
120,11.262500000000001,84.41666666666667,1.3041666666666667,135.29166666666666,8.721982139494482,4.648160643160268,1120.5820441312815,999.8091437496942,999.9715763315561,2.397986041399236,-0.2927738716481895,-0.05937877094791653,69.17669280311854,124.46833333333333,36.96355219772019,0.45230321614838787,0.20281444725118358,55.19148995666251,0.45230321614838787
121,8.025,58.083333333333336,1.15,290.6666666666667,8.929735897083452,4.657744513843464,1126.6384205838729,999.8035659382905,999.9714312407866,1.6280134914095388,30.522579710433813,6.190420132651825,86.30842342588593,267.41333333333336,79.41414848515433,0.31210548618568457,0.20281444725118358,144.0798045781761,0.31210548618568457
122,11.4,84.95833333333333,1.2625,136.66666666666666,9.010086899338013,4.669429031618029,1142.584893626481,999.7885908263165,999.9713293598016,1.892776918396436,-0.10664400706026426,-0.021628945344578817,69.75751096642553,125.73333333333333,37.3392211914143,0.3805144966866036,0.20281444725118358,55.72358082262605,0.3805144966866036
123,13.758333333333333,65.58333333333333,3.0208333333333335,289.1666666666667,9.286296881943432,4.781291302499981,1148.80541356491,999.7826390875938,999.9712032009727,17.83392872404416,11.285857228476475,2.288934895549231,57.26463330698935,266.03333333333336,79.00432776476075,3.6428726588434377,0.20281444725118358,191.55103524347487,3.6428726588434377
124,7.866666666666667,89.20833333333333,1.075,97.75,9.261389465697631,4.787913487873237,1170.4165728153832,999.7615028625555,999.9698872854516,1.0172422269066765,14.379381437972084,2.9163462981562374,89.69149147518084,89.93,26.706650278981083,0.21565578905256433,0.20281444725118358,-17.272875000361722,0.21565578905256433
125,14.433333333333332,63.0,3.408333333333333,292.625,9.539071409088912,4.929179102673553,1168.4532094091196,999.7634517198777,999.9698032533482,21.852931141661145,14.472407470549085,2.9352133215333125,54.63883147631986,269.21500000000003,79.94919220344593,4.600406564983412,0.20281444725118358,192.56814116661437,4.600406564983412
126,12.304166666666667,81.5,2.920833333333333,157.33333333333334,9.641994574685405,5.019699605200801,1190.5066649379148,999.7412462433863,999.9678478670311,13.588567318035532,2.2736570210690195,0.4611304919668858,67.68998470540897,144.74666666666667,42.985640005725735,2.9478532364177674,0.20281444725118358,71.37404121180401,2.9478532364177674
127,14.625,67.125,2.4791666666666665,265.4583333333333,9.900495200665771,5.077386926303697,1198.773317237728,999.7327495875229,999.9664317899753,8.636536125112968,6.461065480644955,1.3103974241107093,55.31089650139159,244.22166666666666,72.52688360076235,1.8786187730816997,0.20281444725118358,179.2606884874377,1.8786187730816997
128,15.416666666666666,74.04166666666667,3.1,172.58333333333334,10.063183872786748,5.174529774589153,1219.7587700800213,999.7107784475141,999.9654630811358,13.93799420207172,-7.652085916555802,-1.5519535754848315,52.00106131753367,158.77666666666667,47.152150663060375,3.1635062641290266,0.20281444725118358,112.81613857704461,3.1635062641290266
129,17.125,62.166666666666664,2.475,280.8333333333333,10.368968164557664,5.226598524016479,1233.1310894790922,999.6964902277546,999.9637155385366,7.370611775188567,1.5027028253978243,0.3047698429158516,42.82106869263474,258.3666666666667,76.72754598479646,1.6956423454852931,0.20281444725118358,212.04248296023297,1.6956423454852931
130,13.720833333333333,65.04166666666667,3.516666666666667,248.25,10.554290173929825,5.348730578575505,1258.6144763133223,999.6686781483398,999.9627189144201,16.435451461096882,26.73524103550622,5.422293132743355,63.74941457270497,228.39000000000001,67.8253292251361,3.9772815619433346,0.20281444725118358,128.50576969710215,3.9772815619433346
131,9.916666666666666,69.91666666666667,3.4791666666666665,239.625,10.6459867189155,5.462751201450675,1274.2831102914297,999.6512185075247,999.9602175590366,15.157590367567389,56.59495633824837,11.478274786946713,85.08564896048914,220.455,65.46886008287306,3.7131201001477727,0.20281444725118358,63.582999814168005,3.7131201001477727
132,8.375,80.625,1.5291666666666668,174.875,10.684890250965331,5.474713974341484,1282.0990996962373,999.6424118726591,999.9576757836444,1.5971436931071141,33.33211474179576,6.760234427070335,93.42734746484241,160.88500000000002,47.77826565255056,0.38957074997603075,0.20281444725118358,26.97573261631547,0.38957074997603075
133,8.291666666666666,82.08333333333333,2.033333333333333,175.79166666666666,10.713324938466402,5.501028423354163,1285.4278527478903,999.638642093244,999.9573975748996,3.495061474034975,39.17835606044955,7.945936628610134,94.03054900941898,161.72833333333332,48.02871164834662,0.8569365044803408,0.20281444725118358,19.71655513037433,0.8569365044803408
134,8.375,76.70833333333333,1.75,174.95833333333334,10.738778409160178,5.5182195029701635,1287.8656495252405,999.635874167399,999.9567779055353,2.282373540078526,40.74682398469755,8.264044583697704,93.74163018748173,160.96166666666667,47.8010334703502,0.5598313891402784,0.20281444725118358,17.649336521649417,0.5598313891402784
135,10.916666666666666,62.041666666666664,2.529166666666667,204.5,10.824112597562236,5.565262013579449,1290.0513030054499,999.6333874353809,999.956367368502,6.235711279307047,38.860018840982846,7.881373241404516,80.69641497180845,188.14000000000001,55.8722248803236,1.5319493504184485,0.20281444725118358,59.170243595385756,1.5319493504184485
136,12.041666666666666,61.5,2.3125,248.125,10.987837740705706,5.601437300621259,1297.4026351700963,999.6249885206784,999.9552209041321,4.760287290278224,32.003623790569414,6.490797269119164,75.07738998919301,228.275,67.79117749843664,1.178054555949162,0.20281444725118358,113.52513439516926,1.178054555949162
137,13.770833333333334,64.83333333333333,0.8583333333333334,313.9166666666667,11.294710484709107,5.603494917716717,1311.6103091358516,999.6086072877965,999.9543163415392,0.2643489193810987,7.979837330904449,1.6184262974217458,66.35951280611077,288.80333333333334,85.76636965125468,0.06700660033897786,0.20281444725118358,212.77855029855738,0.06700660033897786
138,16.787499999999998,57.375,1.9000000000000001,301.5,11.59545347645204,5.622647664002809,1338.6086954007567,999.5769635839627,999.9542642918638,2.328829072670676,14.698772475793803,2.9811234149490313,50.55467324894582,277.38,82.37396479910788,0.6237119393192617,0.20281444725118358,208.52171892099207,0.6237119393192617
139,18.775000000000002,52.75,1.1833333333333333,315.9583333333333,11.942016552544288,5.627269564560216,1365.5403486249286,999.5447706165065,999.9537767108915,0.5354927365318397,8.430025248211818,1.7097309110296015,40.10782375526631,290.6816666666667,86.32418118734593,0.1505127834572805,0.20281444725118358,240.28357396870166,0.1505127834572805
140,18.766666666666666,56.625,1.0583333333333333,315.7916666666667,12.29059245236396,5.630374123319804,1397.1645582011902,999.5062348876753,999.9536582129183,0.3402164124319405,5.788782423098697,1.1740487073981294,41.79458855354203,290.52833333333336,86.27864555174665,0.10110034154444161,0.20281444725118358,241.66981330775008,0.10110034154444161
141,18.462500000000002,62.833333333333336,2.2,309.75,12.623624887887631,5.654577949460237,1429.6195517021474,999.4659357815798,999.9535784346716,2.514819706948161,6.659344942200944,1.3506113635074495,45.287718550460816,284.97,84.62797876127254,0.7882005411222491,0.20281444725118358,230.88412460270857,0.7882005411222491
142,14.541666666666666,72.79166666666667,1.5041666666666667,283.5833333333333,12.877583430753274,5.662212114344976,1461.2438822867375,999.4260043361227,999.9529514404384,0.7580523006092799,12.32658532634803,2.500009589457826,69.76457933480826,260.89666666666665,77.47888397218466,0.24860735180036678,0.20281444725118358,176.05688506425216,0.24860735180036678
143,14.583333333333334,67.33333333333333,1.7208333333333332,220.875,13.032999974515375,5.673009759742628,1485.7706006969174,999.3946230104992,999.9527518319264,1.0355744158972127,20.263621631359214,4.109755220471246,70.74078425461087,203.205,60.34610107795342,0.35162634455364983,0.20281444725118358,107.73921254900503,0.35162634455364983
144,17.083333333333332,65.20833333333333,1.2666666666666668,317.0833333333333,13.3550811145876,5.677292623444452,1500.9579801671966,999.3750235627745,999.9524679967376,0.40268720516356277,9.353076403782758,1.896939020931288,57.055659924843944,291.71666666666664,86.6315467276411,0.13947182230621383,0.20281444725118358,223.27151949480242,0.13947182230621383
145,15.833333333333334,70.95833333333333,1.9874999999999998,243.08333333333334,13.553645115452204,5.692425276407509,1532.8663913242306,999.333457761947,999.9523549235292,1.363922499143978,16.30408511427284,3.3067040103874965,65.89123673084335,223.63666666666668,66.41372452155825,0.4927960806983759,0.20281444725118358,137.64184473046464,0.4927960806983759
146,13.166666666666666,81.0,2.3916666666666666,143.70833333333334,13.570584928074295,5.717395542093152,1552.8333198993316,999.3071984415498,999.9519531707798,2.1980816073114156,31.40354158668962,6.3690919286340115,81.88373728420035,132.21166666666667,39.263101795484125,0.8131584164402214,0.20281444725118358,11.742137450702472,0.8131584164402214
147,14.520833333333334,70.33333333333333,1.5125,191.66666666666666,13.684414056777221,5.723965312640382,1554.5472492870326,999.3049359353794,999.9512826417654,0.5789145036360689,18.956491705738895,3.84465038712108,74.41570600315596,176.33333333333334,52.36598093917859,0.21394488546900023,0.20281444725118358,78.9025403518484,0.21394488546900023
148,14.875,68.20833333333333,1.1833333333333333,234.5,13.863162477005273,5.727086327892879,1566.1073258147123,999.2896421496729,999.9511046511534,0.2713117250210945,15.611849555764575,3.1663086382210284,72.95968271187976,215.74,64.06863928819503,0.10163598973323038,0.20281444725118358,123.90052310440142,0.10163598973323038
149,12.479166666666666,84.04166666666667,1.1833333333333333,139.29166666666666,13.878794835136354,5.730115776089166,1584.412629752912,999.2653084900636,999.9510198661128,0.25766694650267813,25.00312026782503,5.070994016673798,87.14016745354215,128.14833333333334,38.05640745210305,0.09865409642651454,0.20281444725118358,10.83539749886586,0.09865409642651454
150,11.9,70.33333333333333,1.7666666666666666,280.875,14.025683900668396,5.739968123613385,1586.0224021706645,999.2631620023573,999.9509374272899,0.8366863013176654,54.80261388168261,11.114761842333499,90.35245702761522,258.40500000000003,76.7389298936963,0.3208420476510736,0.20281444725118358,101.81432520071763,0.3208420476510736
151,18.520833333333332,69.45833333333333,2.245833333333333,288.625,14.316082358998665,5.75931571293371,1601.2188241990934,999.2428484462253,999.9506683582249,1.6158716484577307,8.62602570752512,1.749482635846207,53.24745637814285,265.535,78.85633694906308,0.6300547650245047,0.20281444725118358,201.28198051346135,0.6300547650245047
152,17.625,67.41666666666667,2.2916666666666665,143.625,14.384495273140224,5.778947788063866,1631.6383767341363,999.2019248789944,999.950135691113,1.5876922325723621,19.996725739504438,4.055624877691108,60.02667779266807,132.13500000000002,39.240333977684486,0.639318712489137,0.20281444725118358,47.416652877647266,0.639318712489137
153,18.5125,66.375,0.8125,323.125,14.723844880077198,5.779849542582138,1638.8780495147334,999.1921369515318,999.9495893949196,0.07251358646267463,5.828617331995828,1.1821278024274022,55.0356568027378,297.27500000000003,88.28221351811523,0.02936562838214619,0.20281444725118358,235.19923243445686,0.02936562838214619
154,8.700000000000001,65.70833333333333,2.2416666666666667,330.8333333333333,14.805436732954288,5.797198867683287,1675.2072314622496,999.1427616736437,999.9495641618463,1.3423339483656707,113.09948207537431,22.938208941512187,111.21643322177795,304.3666666666667,90.38823666458218,0.5649806132622824,0.20281444725118358,56.547561814739936,0.5649806132622824
155,6.966666666666666,74.70833333333333,3.704166666666666,169.29166666666666,14.5731694445648,5.869374455572513,1684.0466736501435,999.1306863599613,999.9490762929096,5.544467289867917,161.34053181952203,32.722190780188356,120.30704748664508,155.74833333333333,46.25282185997448,2.3503962128354963,0.20281444725118358,-160.97183296585763,2.3503962128354963
156,12.674999999999999,72.79166666666667,1.4041666666666668,171.5,14.590993024374217,5.873835012058985,1658.9903663222103,999.1648538555636,999.9469978279029,0.35464090675371707,46.36643394251468,9.403782671059632,89.51154896890237,157.78,46.85616903166502,0.14525760839164517,0.20281444725118358,12.35297680913169,0.14525760839164517
157,14.979166666666666,82.83333333333333,1.2166666666666666,181.375,14.703962974534399,5.876739789384339,1660.9014704744702,999.1622545927422,999.9468667931469,0.2305931005401042,9.742914163368432,1.9760037506592965,76.75568245505761,166.865,49.5541554409227,0.09459379186858392,0.20281444725118358,78.29580583904608,0.09459379186858392
158,18.625,78.20833333333333,2.0208333333333335,292.4583333333333,15.011551123498402,5.889519484184802,1673.0594550659964,999.1456921917825,999.9467812999585,1.001854652212286,-0.36432732373384374,-0.07389084478158253,55.907886280530946,269.06166666666667,79.90365656784664,0.41616948610513305,0.20281444725118358,213.17582906854602,0.41616948610513305
